id,name,image_url,is_closed,url,review_count,rating,price,phone,display_phone,distance,coordinates.latitude,coordinates.longitude,location.address1,location.city,location.zip_code,location.country,location.state,category
dunbar-room-seattle,Dunbar Room,https://s3-media3.fl.yelpcdn.com/bphoto/fMP3EfWhuCoGSmJ5Oyhs1Q/o.jpg,FALSE,https://www.yelp.com/biz/dunbar-room-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,79,3.5,$$,12066226400,(206) 622-6400,265.4871071,47.60895,-122.32677,900 Madison St,Seattle,98104,US,WA,NA
mustard-seed-cafe-seattle,Mustard Seed Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/BiAFSHxePSFsk71_ntLm0w/o.jpg,FALSE,https://www.yelp.com/biz/mustard-seed-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,43,3.5,$,12066232259,(206) 623-2259,292.01012,47.60842,-122.33305,1200 5th Ave,Seattle,98101,US,WA,NA
redtrees-restaurant-bar-seattle,Redtrees Restaurant + Bar,https://s3-media1.fl.yelpcdn.com/bphoto/C09Nix9yqgpfW38o_n-u3w/o.jpg,FALSE,https://www.yelp.com/biz/redtrees-restaurant-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,8,3,$$,12066240500,(206) 624-0500,247.177654,47.60922029,-122.3330852,1301 6th Ave,Seattle,98101,US,WA,NA
regatta-bar-and-grille-seattle,Regatta Bar & Grille,https://s3-media2.fl.yelpcdn.com/bphoto/IV21W7BZHOGjiSsFLD_fqg/o.jpg,FALSE,https://www.yelp.com/biz/regatta-bar-and-grille-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,28,3.5,$$,12064641980,(206) 464-1980,263.3355705,47.60809,-122.33211,1113 6th Ave,Seattle,98101,US,WA,NA
world-fresh-asian-eatery-seattle,World Fresh Asian Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/7yJXFuZ1ghY0fsSkTnZ1pQ/o.jpg,FALSE,https://www.yelp.com/biz/world-fresh-asian-eatery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,29,3.5,$,,,214.053019,47.61016083,-122.3324051,601 Union St,Seattle,98101,US,WA,NA
metropolitan-deli-and-cafe-seattle-5,Metropolitan Deli and Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/nS65qSEg-U_hYBmets6WDg/o.jpg,FALSE,https://www.yelp.com/biz/metropolitan-deli-and-cafe-seattle-5?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,10,3,$$,,,276.2654917,47.60785354,-122.3281314,805 Madison St,Seattle,98104,US,WA,NA
hans-deli-and-grocery-seattle,Han's Deli & Grocery,https://s3-media1.fl.yelpcdn.com/bphoto/BURRaygPpwYuvC4VvGt6Pw/o.jpg,FALSE,https://www.yelp.com/biz/hans-deli-and-grocery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,18,3.5,$$,12063435713,(206) 343-5713,73.98177694,47.60943256,-122.3294725,801 Seneca St,Seattle,98101,US,WA,NA
union-square-seattle,Union Square,https://s3-media3.fl.yelpcdn.com/bphoto/mKum2jCNjjziVVMf8p-MlA/o.jpg,FALSE,https://www.yelp.com/biz/union-square-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,7,4.5,NA,12066135300,(206) 613-5300,158.9553956,47.60967,-122.33229,600 University St,Seattle,98101,US,WA,NA
wild-rye-cafe-bakery-seattle,Wild Rye Cafe Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/yD09mczV7HOmsj9rUi2Dsw/o.jpg,FALSE,https://www.yelp.com/biz/wild-rye-cafe-bakery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,62,3.5,$,12066945049,(206) 694-5049,285.1692307,47.6121105,-122.3321498,806 Pike St,Seattle,98101,US,WA,NA
voxx-coffee-seattle-2,Voxx Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/zE29wCBsEQyXVfy68mrO9A/o.jpg,FALSE,https://www.yelp.com/biz/voxx-coffee-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,80,4,$,12066821242,(206) 682-1242,191.4963172,47.608947,-122.332013,1200 6th Ave,Seattle,98101,US,WA,NA
espresso-caffe-dior-seattle,Espresso Caffe Dior,https://s3-media4.fl.yelpcdn.com/bphoto/Cnv2WgmPE4F8MarDKasX6g/o.jpg,FALSE,https://www.yelp.com/biz/espresso-caffe-dior-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,25,4,$,12066240814,(206) 624-0814,234.5582786,47.61159,-122.33282,725 Pike St,Seattle,98101,US,WA,NA
taco-del-mar-seattle-28,Taco Del Mar,https://s3-media1.fl.yelpcdn.com/bphoto/GSu_0_PsEAIliHoHshvXXg/o.jpg,FALSE,https://www.yelp.com/biz/taco-del-mar-seattle-28?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,20,3.5,$,12066288982,(206) 628-8982,234.5582786,47.61159,-122.33282,725 Pike St,Seattle,98101,US,WA,mexican
lindseys-office-lunch-seattle,Lindsey's Office Lunch,https://s3-media1.fl.yelpcdn.com/bphoto/MHu_lK-uccjJrjg2n-_UfA/o.jpg,FALSE,https://www.yelp.com/biz/lindseys-office-lunch-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,3,3.5,$$$$,12068294000,(206) 829-4000,254.1274378,47.61148,-122.33309,701 Pike St,Seattle,98101,US,WA,NA
wild-tiger-pizza-seattle-3,Wild Tiger Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/Ga75aLesN7BK7XYgAo5Djw/o.jpg,FALSE,https://www.yelp.com/biz/wild-tiger-pizza-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,33,3.5,$,12065960526,(206) 596-0526,196.0488617,47.61029027,-122.3325744,1620 4th Ave,Seattle,98101,US,WA,NA
the-bar-movement-seattle,The Bar Movement,https://s3-media2.fl.yelpcdn.com/bphoto/GEbY__p29GRU48T_csESsg/o.jpg,FALSE,https://www.yelp.com/biz/the-bar-movement-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,1,3,NA,,,253.2686847,47.608215,-122.3321003,1113 6th Ave,Seattle,98101,US,WA,NA
blue-water-taco-grill-seattle-2,Blue Water Taco Grill,https://s3-media2.fl.yelpcdn.com/bphoto/182KSdKeuhhHDTFgSmcMAA/o.jpg,FALSE,https://www.yelp.com/biz/blue-water-taco-grill-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,20,2.5,$,12062231777,(206) 223-1777,161.469824,47.60967,-122.33229,600 University St,Seattle,98101,US,WA,mexican
the-dinner-detective-interactive-murder-mystery-show-seattle,The Dinner Detective Interactive Murder Mystery Show,https://s3-media2.fl.yelpcdn.com/bphoto/oyBIWTiMquUIMNYr1blZmA/o.jpg,FALSE,https://www.yelp.com/biz/the-dinner-detective-interactive-murder-mystery-show-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,12,3,$$,18664960535,(866) 496-0535,263.3355705,47.6081166,-122.3321316,1113 6th Ave,Seattle,98101,US,WA,NA
subway-seattle-37,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/Ffn7OmbS1kkx_DulK5GNdQ/o.jpg,FALSE,https://www.yelp.com/biz/subway-seattle-37?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,22,2.5,$,12066246733,(206) 624-6733,295.4380915,47.6079099,-122.33265,501 Seneca St,Seattle,98101,US,WA,NA
pho-thuy-hong-seattle,Pho Thuy Hong,,FALSE,https://www.yelp.com/biz/pho-thuy-hong-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,1,1,NA,,,0.490573503,47.67020035,-122.3788986,,Seattle,98127,US,WA,vietnamese
subway-seattle-31,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/hfXrIgy1XgMQJiMRw4qClQ/o.jpg,FALSE,https://www.yelp.com/biz/subway-seattle-31?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,19,2,$$,12065056498,(206) 505-6498,234.5582786,47.61159,-122.33282,725 Pike St,Seattle,98101,US,WA,NA
chez-dave-seattle-2,Chez Dave,,FALSE,https://www.yelp.com/biz/chez-dave-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,9,2,$,12068387280,(206) 838-7280,161.469824,47.60967,-122.33229,600 University St,Seattle,98101,US,WA,NA
vitos-seattle,Vito's,https://s3-media4.fl.yelpcdn.com/bphoto/uqG5q4cAem61YKsZqcYUUg/o.jpg,FALSE,https://www.yelp.com/biz/vitos-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,361,4,$$,12063974053,(206) 397-4053,275.7335314,47.608254,-122.327379,927 Ninth Ave,Seattle,98104,US,WA,italian
a-pizza-mart-seattle-14,A Pizza Mart,https://s3-media3.fl.yelpcdn.com/bphoto/lozuqXgczjeBL_jFcTt8PA/o.jpg,FALSE,https://www.yelp.com/biz/a-pizza-mart-seattle-14?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,27,3.5,$$,12066230777,(206) 623-0777,47.1155517,47.60977,-122.32954,800 Seneca St,Seattle,98101,US,WA,NA
mod-pizza-seattle-7,MOD Pizza,https://s3-media4.fl.yelpcdn.com/bphoto/-TyWNrxvtDu-t0EZBiHgjw/o.jpg,FALSE,https://www.yelp.com/biz/mod-pizza-seattle-7?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,501,4,$,12063320200,(206) 332-0200,206.3245943,47.6093525,-122.3326287,1302 6th Ave,Seattle,98101,US,WA,NA
georges-sausage-and-delicatessen-seattle,George's Sausage & Delicatessen,https://s3-media1.fl.yelpcdn.com/bphoto/PH-8mr3m7NCNd6qFtNbMmQ/o.jpg,FALSE,https://www.yelp.com/biz/georges-sausage-and-delicatessen-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,185,4.5,$,12066221491,(206) 622-1491,292.0258634,47.6084,-122.3269,907 Madison St,Seattle,98104,US,WA,NA
delinomore-seattle,DeliNoMore,https://s3-media4.fl.yelpcdn.com/bphoto/H1p6njRYuEULDluuwEbiNw/o.jpg,FALSE,https://www.yelp.com/biz/delinomore-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,82,4,$,12064675311,(206) 467-5311,303.6030034,47.60789871,-122.3325882,1118 5th Ave,Seattle,98101,US,WA,NA
the-juicy-café-seattle,The Juicy Café,https://s3-media3.fl.yelpcdn.com/bphoto/Itd4NPnkpEZo-HQPIMmDkA/o.jpg,FALSE,https://www.yelp.com/biz/the-juicy-caf%C3%A9-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,231,4,$,12066826960,(206) 682-6960,173.2343361,47.61107897,-122.3316579,725 Pike St,Seattle,98101,US,WA,NA
lotus-asian-kitchen-and-lounge-seattle,Lotus Asian Kitchen & Lounge,https://s3-media2.fl.yelpcdn.com/bphoto/VUGOt6GQSbH3s3jPfoT3Kg/o.jpg,FALSE,https://www.yelp.com/biz/lotus-asian-kitchen-and-lounge-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,148,3,$$,12066236333,(206) 623-6333,283.7556552,47.60835905,-122.3270928,901 Madison St,Seattle,98104,US,WA,vietnamese
walla-walla-farms-seattle,Walla Walla Farms,https://s3-media1.fl.yelpcdn.com/bphoto/DDm5JKKvxHM0BDT3vuCVlQ/o.jpg,FALSE,https://www.yelp.com/biz/walla-walla-farms-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,14,4,$,12063815730,(206) 381-5730,190.6938882,47.61018409,-122.3325242,601 Union St,Seattle,98101,US,WA,NA
hamanasu-seattle,Hamanasu,https://s3-media4.fl.yelpcdn.com/bphoto/jtWeggEZihlL76pSaWOsxg/o.jpg,FALSE,https://www.yelp.com/biz/hamanasu-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,93,3.5,$$,12066824686,(206) 682-4686,288.7970968,47.60842,-122.33305,1200 5th Ave,Seattle,98101,US,WA,NA
hilltop-deli-seattle,HILLTOP DELI,https://s3-media3.fl.yelpcdn.com/bphoto/i2efmSwsPg2su9reINRNmg/o.jpg,FALSE,https://www.yelp.com/biz/hilltop-deli-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,8,4,NA,12064539405,(206) 453-9405,53.71352142,47.60954909,-122.3297263,800 Seneca St,Seattle,98101,US,WA,NA
primo-seattle,Primo,https://s3-media3.fl.yelpcdn.com/bphoto/tGXhIes_y4SBlL00tWgxWQ/o.jpg,FALSE,https://www.yelp.com/biz/primo-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,213,3.5,$$,12065477466,(206) 547-7466,130.8054936,47.60892,-122.32894,1106 8th Ave,Seattle,98101,US,WA,italian
dunbar-room-seattle,Dunbar Room,https://s3-media3.fl.yelpcdn.com/bphoto/fMP3EfWhuCoGSmJ5Oyhs1Q/o.jpg,FALSE,https://www.yelp.com/biz/dunbar-room-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,79,3.5,$$,12066226400,(206) 622-6400,265.4871071,47.60895,-122.32677,900 Madison St,Seattle,98104,US,WA,NA
mustard-seed-cafe-seattle,Mustard Seed Cafe,https://s3-media1.fl.yelpcdn.com/bphoto/BiAFSHxePSFsk71_ntLm0w/o.jpg,FALSE,https://www.yelp.com/biz/mustard-seed-cafe-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,43,3.5,$,12066232259,(206) 623-2259,292.01012,47.60842,-122.33305,1200 5th Ave,Seattle,98101,US,WA,NA
redtrees-restaurant-bar-seattle,Redtrees Restaurant + Bar,https://s3-media1.fl.yelpcdn.com/bphoto/C09Nix9yqgpfW38o_n-u3w/o.jpg,FALSE,https://www.yelp.com/biz/redtrees-restaurant-bar-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,8,3,$$,12066240500,(206) 624-0500,247.177654,47.60922029,-122.3330852,1301 6th Ave,Seattle,98101,US,WA,NA
regatta-bar-and-grille-seattle,Regatta Bar & Grille,https://s3-media2.fl.yelpcdn.com/bphoto/IV21W7BZHOGjiSsFLD_fqg/o.jpg,FALSE,https://www.yelp.com/biz/regatta-bar-and-grille-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,28,3.5,$$,12064641980,(206) 464-1980,263.3355705,47.60809,-122.33211,1113 6th Ave,Seattle,98101,US,WA,NA
world-fresh-asian-eatery-seattle,World Fresh Asian Eatery,https://s3-media2.fl.yelpcdn.com/bphoto/7yJXFuZ1ghY0fsSkTnZ1pQ/o.jpg,FALSE,https://www.yelp.com/biz/world-fresh-asian-eatery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,29,3.5,$,,,214.053019,47.61016083,-122.3324051,601 Union St,Seattle,98101,US,WA,NA
metropolitan-deli-and-cafe-seattle-5,Metropolitan Deli and Cafe,https://s3-media3.fl.yelpcdn.com/bphoto/nS65qSEg-U_hYBmets6WDg/o.jpg,FALSE,https://www.yelp.com/biz/metropolitan-deli-and-cafe-seattle-5?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,10,3,$$,,,276.2654917,47.60785354,-122.3281314,805 Madison St,Seattle,98104,US,WA,NA
hans-deli-and-grocery-seattle,Han's Deli & Grocery,https://s3-media1.fl.yelpcdn.com/bphoto/BURRaygPpwYuvC4VvGt6Pw/o.jpg,FALSE,https://www.yelp.com/biz/hans-deli-and-grocery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,18,3.5,$$,12063435713,(206) 343-5713,73.98177694,47.60943256,-122.3294725,801 Seneca St,Seattle,98101,US,WA,NA
union-square-seattle,Union Square,https://s3-media3.fl.yelpcdn.com/bphoto/mKum2jCNjjziVVMf8p-MlA/o.jpg,FALSE,https://www.yelp.com/biz/union-square-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,7,4.5,NA,12066135300,(206) 613-5300,158.9553956,47.60967,-122.33229,600 University St,Seattle,98101,US,WA,NA
wild-rye-cafe-bakery-seattle,Wild Rye Cafe Bakery,https://s3-media3.fl.yelpcdn.com/bphoto/yD09mczV7HOmsj9rUi2Dsw/o.jpg,FALSE,https://www.yelp.com/biz/wild-rye-cafe-bakery-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,62,3.5,$,12066945049,(206) 694-5049,285.1692307,47.6121105,-122.3321498,806 Pike St,Seattle,98101,US,WA,NA
voxx-coffee-seattle-2,Voxx Coffee,https://s3-media2.fl.yelpcdn.com/bphoto/zE29wCBsEQyXVfy68mrO9A/o.jpg,FALSE,https://www.yelp.com/biz/voxx-coffee-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,80,4,$,12066821242,(206) 682-1242,191.4963172,47.608947,-122.332013,1200 6th Ave,Seattle,98101,US,WA,NA
espresso-caffe-dior-seattle,Espresso Caffe Dior,https://s3-media4.fl.yelpcdn.com/bphoto/Cnv2WgmPE4F8MarDKasX6g/o.jpg,FALSE,https://www.yelp.com/biz/espresso-caffe-dior-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,25,4,$,12066240814,(206) 624-0814,234.5582786,47.61159,-122.33282,725 Pike St,Seattle,98101,US,WA,NA
taco-del-mar-seattle-28,Taco Del Mar,https://s3-media1.fl.yelpcdn.com/bphoto/GSu_0_PsEAIliHoHshvXXg/o.jpg,FALSE,https://www.yelp.com/biz/taco-del-mar-seattle-28?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,20,3.5,$,12066288982,(206) 628-8982,234.5582786,47.61159,-122.33282,725 Pike St,Seattle,98101,US,WA,mexican
lindseys-office-lunch-seattle,Lindsey's Office Lunch,https://s3-media1.fl.yelpcdn.com/bphoto/MHu_lK-uccjJrjg2n-_UfA/o.jpg,FALSE,https://www.yelp.com/biz/lindseys-office-lunch-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,3,3.5,$$$$,12068294000,(206) 829-4000,254.1274378,47.61148,-122.33309,701 Pike St,Seattle,98101,US,WA,NA
wild-tiger-pizza-seattle-3,Wild Tiger Pizza,https://s3-media1.fl.yelpcdn.com/bphoto/Ga75aLesN7BK7XYgAo5Djw/o.jpg,FALSE,https://www.yelp.com/biz/wild-tiger-pizza-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,33,3.5,$,12065960526,(206) 596-0526,196.0488617,47.61029027,-122.3325744,1620 4th Ave,Seattle,98101,US,WA,NA
the-bar-movement-seattle,The Bar Movement,https://s3-media2.fl.yelpcdn.com/bphoto/GEbY__p29GRU48T_csESsg/o.jpg,FALSE,https://www.yelp.com/biz/the-bar-movement-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,1,3,NA,,,253.2686847,47.608215,-122.3321003,1113 6th Ave,Seattle,98101,US,WA,NA
blue-water-taco-grill-seattle-2,Blue Water Taco Grill,https://s3-media2.fl.yelpcdn.com/bphoto/182KSdKeuhhHDTFgSmcMAA/o.jpg,FALSE,https://www.yelp.com/biz/blue-water-taco-grill-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,20,2.5,$,12062231777,(206) 223-1777,161.469824,47.60967,-122.33229,600 University St,Seattle,98101,US,WA,mexican
the-dinner-detective-interactive-murder-mystery-show-seattle,The Dinner Detective Interactive Murder Mystery Show,https://s3-media2.fl.yelpcdn.com/bphoto/oyBIWTiMquUIMNYr1blZmA/o.jpg,FALSE,https://www.yelp.com/biz/the-dinner-detective-interactive-murder-mystery-show-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,12,3,$$,18664960535,(866) 496-0535,263.3355705,47.6081166,-122.3321316,1113 6th Ave,Seattle,98101,US,WA,NA
subway-seattle-37,Subway,https://s3-media3.fl.yelpcdn.com/bphoto/Ffn7OmbS1kkx_DulK5GNdQ/o.jpg,FALSE,https://www.yelp.com/biz/subway-seattle-37?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,22,2.5,$,12066246733,(206) 624-6733,295.4380915,47.6079099,-122.33265,501 Seneca St,Seattle,98101,US,WA,NA
pho-thuy-hong-seattle,Pho Thuy Hong,,FALSE,https://www.yelp.com/biz/pho-thuy-hong-seattle?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,1,1,NA,,,0.490573503,47.67020035,-122.3788986,,Seattle,98127,US,WA,vietnamese
subway-seattle-31,Subway,https://s3-media2.fl.yelpcdn.com/bphoto/hfXrIgy1XgMQJiMRw4qClQ/o.jpg,FALSE,https://www.yelp.com/biz/subway-seattle-31?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,19,2,$$,12065056498,(206) 505-6498,234.5582786,47.61159,-122.33282,725 Pike St,Seattle,98101,US,WA,NA
chez-dave-seattle-2,Chez Dave,,FALSE,https://www.yelp.com/biz/chez-dave-seattle-2?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,9,2,$,12068387280,(206) 838-7280,161.469824,47.60967,-122.33229,600 University St,Seattle,98101,US,WA,NA
med-mix-seattle-3,Med Mix,https://s3-media1.fl.yelpcdn.com/bphoto/sJglO0FfLi9fZ8KLmnWDqQ/o.jpg,FALSE,https://www.yelp.com/biz/med-mix-seattle-3?adjust_creative=V-95KnK8r1TowfO8sF8iTQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=V-95KnK8r1TowfO8sF8iTQ,8,5,$,12063255642,(206) 325-5642,1502.993005,47.59946,-122.30302,2204 S Jackson St,Seattle,98144,US,WA,mediterranean
